time,BH1x,BH1y,BH1z,L1x,L1y,L1z,BH2x,BH2y,BH2z,L2x,L2y,L2z
1418.0,-0.19101784414828923,0.5611112306028426,0,0,-2,1,0.19101784414828923,-0.5611112306028426,0,0,2,1,
1420.0,-0.21994772200185478,0.5443897151656566,0,0,-2,1,0.21994772200185478,-0.5443897151656566,0,0,2,1,
1422.0,-0.2476289174076272,0.5262382362930167,0,0,-2,1,0.2476289174076272,-0.5262382362930167,0,0,2,1,
1424.0,-0.2739946754929924,0.5067425515231759,0,0,-2,1,0.2739946754929924,-0.5067425515231759,0,0,2,1,
1426.0,-0.2989838232458241,0.4859912685248315,0,0,-2,1,0.2989838232458241,-0.4859912685248315,0,0,2,1,
1428.0,-0.32254087184888397,0.4640754957107575,0,0,-2,1,0.32254087184888397,-0.4640754957107575,0,0,2,1,
1430.0,-0.3446160978223461,0.4410884907267419,0,0,-2,1,0.3446160978223461,-0.4410884907267419,0,0,2,1,
1432.0,-0.3651656030782568,0.4171253080662247,0,0,-2,1,0.3651656030782568,-0.4171253080662247,0,0,2,1,
1434.0,-0.3841513540628057,0.392282447041512,0,0,-2,1,0.3841513540628057,-0.392282447041512,0,0,2,1,
1436.0,-0.40154120023200834,0.36665750131916314,0,0,-2,1,0.40154120023200834,-0.36665750131916314,0,0,2,1,
1438.0,-0.4173088721744353,0.34034881119974625,0,0,-2,1,0.4173088721744353,-0.34034881119974625,0,0,2,1,
1440.0,-0.43143395975991844,0.31345511979133533,0,0,-2,1,0.43143395975991844,-0.31345511979133533,0,0,2,1,
1442.0,-0.4439018707563366,0.2860752341914911,0,0,-2,1,0.4439018707563366,-0.2860752341914911,0,0,2,1,
1444.0,-0.45470377041668,0.2583076927548146,0,0,-2,1,0.45470377041668,-0.2583076927548146,0,0,2,1,
1446.0,-0.4638365025961718,0.2302504394820415,0,0,-2,1,0.4638365025961718,-0.2302504394820415,0,0,2,1,
1448.0,-0.4713024930134541,0.20200050652294543,0,0,-2,1,0.4713024930134541,-0.20200050652294543,0,0,2,1,
1450.0,-0.47710963532121,0.1736537057385219,0,0,-2,1,0.47710963532121,-0.1736537057385219,0,0,2,1,
1452.0,-0.48127116069939746,0.14530433021901287,0,0,-2,1,0.48127116069939746,-0.14530433021901287,0,0,2,1,
1454.0,-0.48380549172889553,0.11704486660272687,0,0,-2,1,0.48380549172889553,-0.11704486660272687,0,0,2,1,
1456.0,-0.48473608134430496,0.08896571898737247,0,0,-2,1,0.48473608134430496,-0.08896571898737247,0,0,2,1,
1458.0,-0.4840912377021411,0.061154945170117374,0,0,-2,1,0.4840912377021411,-0.061154945170117374,0,0,2,1,
1460.0,-0.48190393583437285,0.033698005895928085,0,0,-2,1,0.48190393583437285,-0.033698005895928085,0,0,2,1,
1462.0,-0.47821161698738457,0.006677527735282172,0,0,-2,1,0.47821161698738457,-0.006677527735282172,0,0,2,1,
1464.0,-0.473055976572701,-0.019826919846808462,0,0,-2,1,0.473055976572701,0.019826919846808462,0,0,2,1,
1466.0,-0.46648274167836956,-0.04573903272900844,0,0,-2,1,0.46648274167836956,0.04573903272900844,0,0,2,1,
1468.0,-0.45854143910864836,-0.07098596523835686,0,0,-2,1,0.45854143910864836,0.07098596523835686,0,0,2,1,
1470.0,-0.44928515493457877,-0.09549850774227871,0,0,-2,1,0.44928515493457877,0.09549850774227871,0,0,2,1,
1472.0,-0.43877028654923267,-0.11921124841007658,0,0,-2,1,0.43877028654923267,0.11921124841007658,0,0,2,1,
1474.0,-0.42705628822885233,-0.14206271888781474,0,0,-2,1,0.42705628822885233,0.14206271888781474,0,0,2,1,
1476.0,-0.41420541120485543,-0.1639955236915797,0,0,-2,1,0.41420541120485543,0.1639955236915797,0,0,2,1,
1478.0,-0.4002824392517702,-0.1849564531851351,0,0,-2,1,0.4002824392517702,0.1849564531851351,0,0,2,1,
1480.0,-0.38535442079271875,-0.2048965800679348,0,0,-2,1,0.38535442079271875,0.2048965800679348,0,0,2,1,
1482.0,-0.3694903985170412,-0.22377133935892257,0,0,-2,1,0.3694903985170412,0.22377133935892257,0,0,2,1,
1484.0,-0.3527611374943714,-0.24154059191957125,0,0,-2,1,0.3527611374943714,0.24154059191957125,0,0,2,1,
1486.0,-0.33523885275567744,-0.25816867161671103,0,0,-2,1,0.33523885275567744,0.25816867161671103,0,0,2,1,
1488.0,-0.3169969372950416,-0.27362441628103273,0,0,-2,1,0.3169969372950416,0.27362441628103273,0,0,2,1,
1490.0,-0.2981096914258845,-0.28788118267117546,0,0,-2,1,0.2981096914258845,0.28788118267117546,0,0,2,1,
1492.0,-0.27865205440257373,-0.3009168457052679,0,0,-2,1,0.27865205440257373,0.3009168457052679,0,0,2,1,
1494.0,-0.2586993391925968,-0.31271378227202984,0,0,-2,1,0.2586993391925968,0.31271378227202984,0,0,2,1,
1496.0,-0.2383269712561462,-0.32325883998161414,0,0,-2,1,0.2383269712561462,0.32325883998161414,0,0,2,1,
1498.0,-0.2176102321591989,-0.33254329126217064,0,0,-2,1,0.2176102321591989,0.33254329126217064,0,0,2,1,
1500.0,-0.19662400881285627,-0.34056277325173834,0,0,-2,1,0.19662400881285627,0.34056277325173834,0,0,2,1,
1502.0,-0.17544254909649906,-0.34731721397604676,0,0,-2,1,0.17544254909649906,0.34731721397604676,0,0,2,1,
1504.0,-0.154139224584791,-0.3528107453414499,0,0,-2,1,0.154139224584791,0.3528107453414499,0,0,2,1,
1506.0,-0.13278630105950204,-0.3570516035079936,0,0,-2,1,0.13278630105950204,0.3570516035079936,0,0,2,1,
1508.0,-0.11145471744611463,-0.3600520172409046,0,0,-2,1,0.11145471744611463,0.3600520172409046,0,0,2,1,
1510.0,-0.09021387377298135,-0.36182808486907925,0,0,-2,1,0.09021387377298135,0.36182808486907925,0,0,2,1,
1512.0,-0.06913142870700964,-0.3623996405067844,0,0,-2,1,0.06913142870700964,0.3623996405067844,0,0,2,1,
1514.0,-0.04827310717525701,-0.36179011021938345,0,0,-2,1,0.04827310717525701,0.36179011021938345,0,0,2,1,
1516.0,-0.027702518535975777,-0.3600263588357031,0,0,-2,1,0.027702518535975777,0.3600263588357031,0,0,2,1,
1518.0,-0.007480985716382442,-0.3571385281284282,0,0,-2,1,0.007480985716382442,0.3571385281284282,0,0,2,1,
1520.0,0.012332614312729187,-0.3531598670998079,0,0,-2,1,-0.012332614312729187,0.3531598670998079,0,0,2,1,
1522.0,0.03168199840262261,-0.34812655512285007,0,0,-2,1,-0.03168199840262261,0.34812655512285007,0,0,2,1,
1524.0,0.05051361315733406,-0.34207751869818054,0,0,-2,1,-0.05051361315733406,0.34207751869818054,0,0,2,1,
1526.0,0.0687767587017466,-0.33505424259380434,0,0,-2,1,-0.0687767587017466,0.33505424259380434,0,0,2,1,
1528.0,0.08642370010692103,-0.3271005761391869,0,0,-2,1,-0.08642370010692103,0.3271005761391869,0,0,2,1,
1530.0,0.1034097663395731,-0.3182625354464456,0,0,-2,1,-0.1034097663395731,0.3182625354464456,0,0,2,1,
1532.0,0.11969343664940908,-0.30858810232997114,0,0,-2,1,-0.11969343664940908,0.30858810232997114,0,0,2,1,
1534.0,0.13523641435391417,-0.2981270206916758,0,0,-2,1,-0.13523641435391417,0.2981270206916758,0,0,2,1,
1536.0,0.150003688025575,-0.28693059113219993,0,0,-2,1,-0.150003688025575,0.28693059113219993,0,0,2,1,
1538.0,0.1639635801306765,-0.2750514645390646,0,0,-2,1,-0.1639635801306765,0.2750514645390646,0,0,2,1,
1540.0,0.17708778321217436,-0.2625434353908141,0,0,-2,1,-0.17708778321217436,0.2625434353908141,0,0,2,1,
1542.0,0.1893513837510161,-0.24946123550196977,0,0,-2,1,-0.1893513837510161,0.24946123550196977,0,0,2,1,
1544.0,0.20073287388107425,-0.23586032891696018,0,0,-2,1,-0.20073287388107425,0.23586032891696018,0,0,2,1,
1546.0,0.21121415117193795,-0.2217967086425046,0,0,-2,1,-0.21121415117193795,0.2217967086425046,0,0,2,1,
1548.0,0.220780506731548,-0.20732669588698213,0,0,-2,1,-0.220780506731548,0.20732669588698213,0,0,2,1,
1550.0,0.22942060191649802,-0.19250674245260344,0,0,-2,1,-0.22942060191649802,0.19250674245260344,0,0,2,1,
1552.0,0.23712643397210614,-0.17739323690145892,0,0,-2,1,-0.23712643397210614,0.17739323690145892,0,0,2,1,
1554.0,0.24389329095656712,-0.1620423150902556,0,0,-2,1,-0.24389329095656712,0.1620423150902556,0,0,2,1,
1556.0,0.24971969633396449,-0.146509675640519,0,0,-2,1,-0.24971969633396449,0.146509675640519,0,0,2,1,
1558.0,0.25460734364918647,-0.13085040088175606,0,0,-2,1,-0.25460734364918647,0.13085040088175606,0,0,2,1,
1560.0,0.2585610217241675,-0.11511878377428203,0,0,-2,1,-0.2585610217241675,0.11511878377428203,0,0,2,1,
1562.0,0.2615885308389538,-0.09936816128665796,0,0,-2,1,-0.2615885308389538,0.09936816128665796,0,0,2,1,
1564.0,0.26370059038316523,-0.08365075466968866,0,0,-2,1,-0.26370059038316523,0.08365075466968866,0,0,2,1,
1566.0,0.264910738483148,-0.06801751703525986,0,0,-2,1,-0.264910738483148,0.06801751703525986,0,0,2,1,
1568.0,0.26523522412773687,-0.05251798861365389,0,0,-2,1,-0.26523522412773687,0.05251798861365389,0,0,2,1,
1570.0,0.2646928923308143,-0.037200160027962906,0,0,-2,1,-0.2646928923308143,0.037200160027962906,0,0,2,1,
1572.0,0.26330506288196426,-0.022110343888500392,0,0,-2,1,-0.26330506288196426,0.022110343888500392,0,0,2,1,
1574.0,0.2610954032472866,-0.007293054974299612,0,0,-2,1,-0.2610954032472866,0.007293054974299612,0,0,2,1,
1576.0,0.25808979619104616,0.007209100767448655,0,0,-2,1,-0.25808979619104616,-0.007209100767448655,0,0,2,1,
1578.0,0.2543162026951385,0.02135552820922416,0,0,-2,1,-0.2543162026951385,-0.02135552820922416,0,0,2,1,
1580.0,0.24980452075749685,0.035107735859690445,0,0,-2,1,-0.24980452075749685,-0.035107735859690445,0,0,2,1,
1582.0,0.24458644065253834,0.04842941938608488,0,0,-2,1,-0.24458644065253834,-0.04842941938608488,0,0,2,1,
1584.0,0.2386952972365502,0.061286535755348544,0,0,-2,1,-0.2386952972365502,-0.061286535755348544,0,0,2,1,
1586.0,0.23216591987867952,0.07364736794185842,0,0,-2,1,-0.23216591987867952,-0.07364736794185842,0,0,2,1,
1588.0,0.22503448059389003,0.08548258018421832,0,0,-2,1,-0.22503448059389003,-0.08548258018421832,0,0,2,1,
1590.0,0.21733834094796414,0.09676526380740062,0,0,-2,1,-0.21733834094796414,-0.09676526380740062,0,0,2,1,
1592.0,0.20911589829648586,0.10747097365952549,0,0,-2,1,-0.20911589829648586,-0.10747097365952549,0,0,2,1,
1594.0,0.20040643190967627,0.11757775524480009,0,0,-2,1,-0.20040643190967627,-0.11757775524480009,0,0,2,1,
1596.0,0.19124994952322913,0.12706616266520096,0,0,-2,1,-0.19124994952322913,-0.12706616266520096,0,0,2,1,
1598.0,0.18168703484177257,0.13591926751364106,0,0,-2,1,-0.18168703484177257,-0.13591926751364106,0,0,2,1,
1600.0,0.17175869650658923,0.14412265889016865,0,0,-2,1,-0.17175869650658923,-0.14412265889016865,0,0,2,1,
1602.0,0.16150621902260648,0.15166443474047794,0,0,-2,1,-0.16150621902260648,-0.15166443474047794,0,0,2,1,
1604.0,0.1509710161217469,0.1585351847422359,0,0,-2,1,-0.1509710161217469,-0.1585351847422359,0,0,2,1,
1606.0,0.140194487020385,0.16472796498974632,0,0,-2,1,-0.140194487020385,-0.16472796498974632,0,0,2,1,
1608.0,0.12921787600820037,0.17023826475085263,0,0,-2,1,-0.12921787600820037,-0.17023826475085263,0,0,2,1,
1610.0,0.11808213578403706,0.1750639655920354,0,0,-2,1,-0.11808213578403706,-0.1750639655920354,0,0,2,1,
1612.0,0.10682779493179985,0.17920529318798886,0,0,-2,1,-0.10682779493179985,-0.17920529318798886,0,0,2,1,
1614.0,0.09549482990580996,0.1826647621508581,0,0,-2,1,-0.09549482990580996,-0.1826647621508581,0,0,2,1,
1616.0,0.08412254187076174,0.1854471142314403,0,0,-2,1,-0.08412254187076174,-0.1854471142314403,0,0,2,1,
1618.0,0.07274943871630989,0.18755925026025794,0,0,-2,1,-0.07274943871630989,-0.18755925026025794,0,0,2,1,
1620.0,0.06141312254076096,0.18901015621022532,0,0,-2,1,-0.06141312254076096,-0.18901015621022532,0,0,2,1,
1622.0,0.05015018287214918,0.18981082377485636,0,0,-2,1,-0.05015018287214918,-0.18981082377485636,0,0,2,1,
1624.0,0.03899609586857297,0.189974165866413,0,0,-2,1,-0.03899609586857297,-0.189974165866413,0,0,2,1,
1626.0,0.02798512971282181,0.189514927447219,0,0,-2,1,-0.02798512971282181,-0.189514927447219,0,0,2,1,
1628.0,0.01715025638948568,0.1884495921144558,0,0,-2,1,-0.01715025638948568,-0.1884495921144558,0,0,2,1,
1630.0,0.006523070005657037,0.18679628486419628,0,0,-2,1,-0.006523070005657037,-0.18679628486419628,0,0,2,1,
1632.0,-0.003866288210531513,0.18457467146421114,0,0,-2,1,0.003866288210531513,-0.18457467146421114,0,0,2,1,
1634.0,-0.013989198126203865,0.1818058548672233,0,0,-2,1,0.013989198126203865,-0.1818058548672233,0,0,2,1,
1636.0,-0.02381862205405186,0.17851226909682774,0,0,-2,1,0.02381862205405186,-0.17851226909682774,0,0,2,1,
1638.0,-0.03332915918220508,0.1747175710372606,0,0,-2,1,0.03332915918220508,-0.1747175710372606,0,0,2,1,
1640.0,-0.04249709305498869,0.1704465305556479,0,0,-2,1,0.04249709305498869,-0.1704465305556479,0,0,2,1,
1642.0,-0.0513004321013589,0.1657249193813105,0,0,-2,1,0.0513004321013589,-0.1657249193813105,0,0,2,1,
1644.0,-0.05971894323252572,0.16057939916122502,0,0,-2,1,0.05971894323252572,-0.16057939916122502,0,0,2,1,
1646.0,-0.06773417855450393,0.15503740910386743,0,0,-2,1,0.06773417855450393,-0.15503740910386743,0,0,2,1,
1648.0,-0.07532949526467936,0.1491270536154821,0,0,-2,1,0.07532949526467936,-0.1491270536154821,0,0,2,1,
1650.0,-0.08249006882418489,0.14287699032334072,0,0,-2,1,0.08249006882418489,-0.14287699032334072,0,0,2,1,
1652.0,-0.08920289951958024,0.1363163188699175,0,0,-2,1,0.08920289951958024,-0.1363163188699175,0,0,2,1,
1654.0,-0.09545681254825171,0.12947447085007263,0,0,-2,1,0.09545681254825171,-0.12947447085007263,0,0,2,1,
1656.0,-0.10124245178176479,0.12238110125051108,0,0,-2,1,0.10124245178176479,-0.12238110125051108,0,0,2,1,
1658.0,-0.10655226738032315,0.11506598173688097,0,0,-2,1,0.10655226738032315,-0.11506598173688097,0,0,2,1,
1660.0,-0.11138049744921272,0.10755889611913272,0,0,-2,1,0.11138049744921272,-0.10755889611913272,0,0,2,1,
1662.0,-0.11572314394485371,0.09988953831009642,0,0,-2,1,0.11572314394485371,-0.09988953831009642,0,0,2,1,
1664.0,-0.11957794305355963,0.09208741307587938,0,0,-2,1,0.11957794305355963,-0.09208741307587938,0,0,2,1,
1666.0,-0.12294433028052035,0.0841817398595551,0,0,-2,1,0.12294433028052035,-0.0841817398595551,0,0,2,1,
1668.0,-0.1258234004996413,0.07620135994196901,0,0,-2,1,0.1258234004996413,-0.07620135994196901,0,0,2,1,
1670.0,-0.12821786322686166,0.06817464718520322,0,0,-2,1,0.12821786322686166,-0.06817464718520322,0,0,2,1,
1672.0,-0.13013199339024364,0.06012942258561555,0,0,-2,1,0.13013199339024364,-0.06012942258561555,0,0,2,1,
1674.0,-0.1315715778796334,0.052092872844256975,0,0,-2,1,0.1315715778796334,-0.052092872844256975,0,0,2,1,
1676.0,-0.13254385816687778,0.04409147314317704,0,0,-2,1,0.13254385816687778,-0.04409147314317704,0,0,2,1,
1678.0,-0.13305746929457818,0.03615091429650058,0,0,-2,1,0.13305746929457818,-0.03615091429650058,0,0,2,1,
1680.0,-0.13312237553707323,0.028296034425505677,0,0,-2,1,0.13312237553707323,-0.028296034425505677,0,0,2,1,
1682.0,-0.13274980304183093,0.020550755287121473,0,0,-2,1,0.13274980304183093,-0.020550755287121473,0,0,2,1,
1684.0,-0.13195216976270652,0.012938023365505653,0,0,-2,1,0.13195216976270652,-0.012938023365505653,0,0,2,1,
1686.0,-0.13074301299856772,0.005479755816708655,0,0,-2,1,0.13074301299856772,-0.005479755816708655,0,0,2,1,
1688.0,-0.12913691485167605,-0.0018032086631509295,0,0,-2,1,0.12913691485167605,0.0018032086631509295,0,0,2,1,
1690.0,-0.1271494259199176,-0.008891153995027051,0,0,-2,1,0.1271494259199176,0.008891153995027051,0,0,2,1,
1692.0,-0.12479698753557446,-0.015765525867315958,0,0,-2,1,0.12479698753557446,0.015765525867315958,0,0,2,1,
1694.0,-0.12209685286080431,-0.022408965865986678,0,0,-2,1,0.12209685286080431,0.022408965865986678,0,0,2,1,
1696.0,-0.11906700714642889,-0.028805340589331666,0,0,-2,1,0.11906700714642889,0.028805340589331666,0,0,2,1,
1698.0,-0.11572608745603476,-0.034939765769943586,0,0,-2,1,0.11572608745603476,0.034939765769943586,0,0,2,1,
1700.0,-0.11209330215180584,-0.04079862544386514,0,0,-2,1,0.11209330215180584,0.04079862544386514,0,0,2,1,
1702.0,-0.10818835043200417,-0.04636958622351845,0,0,-2,1,0.10818835043200417,0.04636958622351845,0,0,2,1,
1704.0,-0.10403134220259662,-0.051641606747171165,0,0,-2,1,0.10403134220259662,0.051641606747171165,0,0,2,1,
1706.0,-0.09964271855729433,-0.056604942393078665,0,0,-2,1,0.09964271855729433,0.056604942393078665,0,0,2,1,
1708.0,-0.09504317313122021,-0.061251145361225875,0,0,-2,1,0.09504317313122021,0.061251145361225875,0,0,2,1,
1710.0,-0.09025357458366699,-0.06557306023953753,0,0,-2,1,0.09025357458366699,0.06557306023953753,0,0,2,1,
1712.0,-0.08529489045493119,-0.06956481518469627,0,0,-2,1,0.08529489045493119,0.06956481518469627,0,0,2,1,
1714.0,-0.08018811263114282,-0.07322180886007759,0,0,-2,1,0.08018811263114282,0.07322180886007759,0,0,2,1,
1716.0,-0.07495418463933896,-0.07654069328495512,0,0,-2,1,0.07495418463933896,0.07654069328495512,0,0,2,1,
1718.0,-0.06961393098287863,-0.0795193527598245,0,0,-2,1,0.06961393098287863,0.0795193527598245,0,0,2,1,
1720.0,-0.06418798871464286,-0.08215687904261125,0,0,-2,1,0.06418798871464286,0.08215687904261125,0,0,2,1,
1722.0,-0.05869674143247008,-0.08445354295948514,0,0,-2,1,0.05869674143247008,0.08445354295948514,0,0,2,1,
1724.0,-0.05316025586787356,-0.08641076264213415,0,0,-2,1,0.05316025586787356,0.08641076264213415,0,0,2,1,
1726.0,-0.04759822122547285,-0.08803106859051862,0,0,-2,1,0.04759822122547285,0.08803106859051862,0,0,2,1,
1728.0,-0.042029891416657555,-0.0893180657664493,0,0,-2,1,0.042029891416657555,0.0893180657664493,0,0,2,1,
1730.0,-0.03647403031699026,-0.0902763929286897,0,0,-2,1,0.03647403031699026,0.0902763929286897,0,0,2,1,
1732.0,-0.03094886016265938,-0.09091167942479805,0,0,-2,1,0.03094886016265938,0.09091167942479805,0,0,2,1,
1734.0,-0.02547201318710998,-0.09123049965848391,0,0,-2,1,0.02547201318710998,0.09123049965848391,0,0,2,1,
1736.0,-0.020060486584719685,-0.09124032545398335,0,0,-2,1,0.020060486584719685,0.09124032545398335,0,0,2,1,
1738.0,-0.014730600874249489,-0.09094947654076047,0,0,-2,1,0.014730600874249489,0.09094947654076047,0,0,2,1,
1740.0,-0.009497961720682565,-0.09036706938283146,0,0,-2,1,0.009497961720682565,0.09036706938283146,0,0,2,1,
1742.0,-0.004377425260176071,-0.08950296457711972,0,0,-2,1,0.004377425260176071,0.08950296457711972,0,0,2,1,
1744.0,0.000616933040923009,-0.08836771304457036,0,0,-2,1,-0.000616933040923009,0.08836771304457036,0,0,2,1,
1746.0,0.005471845975497048,-0.08697250123626238,0,0,-2,1,-0.005471845975497048,0.08697250123626238,0,0,2,1,
1748.0,0.01017487862925937,-0.08532909557449254,0,0,-2,1,-0.01017487862925937,0.08532909557449254,0,0,2,1,
1750.0,0.014714448867124516,-0.08344978634581783,0,0,-2,1,-0.014714448867124516,0.08344978634581783,0,0,2,1,
1752.0,0.01907984429348862,-0.08134733125931841,0,0,-2,1,-0.01907984429348862,0.08134733125931841,0,0,2,1,
1754.0,0.023261235719634527,-0.07903489887896276,0,0,-2,1,-0.023261235719634527,0.07903489887896276,0,0,2,1,
1756.0,0.02724968718319107,-0.07652601213391053,0,0,-2,1,-0.02724968718319107,0.07652601213391053,0,0,2,1,
1758.0,0.031037162575745538,-0.07383449210494634,0,0,-2,1,-0.031037162575745538,0.07383449210494634,0,0,2,1,
1760.0,0.03461652894545613,-0.07097440227900896,0,0,-2,1,-0.03461652894545613,0.07097440227900896,0,0,2,1,
1762.0,0.037981556551660106,-0.06795999345702737,0,0,-2,1,-0.037981556551660106,0.06795999345702737,0,0,2,1,
1764.0,0.04112691575814878,-0.0648056494930134,0,0,-2,1,-0.04112691575814878,0.0648056494930134,0,0,2,1,
1766.0,0.044048170860810754,-0.06152583403464967,0,0,-2,1,-0.044048170860810754,0.06152583403464967,0,0,2,1,
1768.0,0.046741770953863226,-0.05813503842747717,0,0,-2,1,-0.046741770953863226,0.05813503842747717,0,0,2,1,
1770.0,0.04920503794673302,-0.05464773093628697,0,0,-2,1,-0.04920503794673302,0.05464773093628697,0,0,2,1,
1772.0,0.05143615185093786,-0.051078307428462956,0,0,-2,1,-0.05143615185093786,0.051078307428462956,0,0,2,1,
1774.0,0.05343413346292601,-0.047441043654904175,0,0,-2,1,-0.05343413346292601,0.047441043654904175,0,0,2,1,
1776.0,0.055198824574843985,-0.04375004925475713,0,0,-2,1,-0.055198824574843985,0.04375004925475713,0,0,2,1,
1778.0,0.05673086585055393,-0.04001922360058717,0,0,-2,1,-0.05673086585055393,0.04001922360058717,0,0,2,1,
1780.0,0.05803167250891917,-0.036262213590862874,0,0,-2,1,-0.05803167250891917,0.036262213590862874,0,0,2,1,
1782.0,0.059103407960468965,-0.032492373486714944,0,0,-2,1,-0.059103407960468965,0.032492373486714944,0,0,2,1,
1784.0,0.05994895554694634,-0.028722726879960924,0,0,-2,1,-0.05994895554694634,0.028722726879960924,0,0,2,1,
1786.0,0.06057188853605601,-0.02496593086933366,0,0,-2,1,-0.06057188853605601,0.02496593086933366,0,0,2,1,
1788.0,0.06097643852586483,-0.021234242511828153,0,0,-2,1,-0.06097643852586483,0.021234242511828153,0,0,2,1,
1790.0,0.061167462414853456,-0.017539487606034458,0,0,-2,1,-0.061167462414853456,0.017539487606034458,0,0,2,1,
1792.0,0.06115040809452542,-0.013893031854394647,0,0,-2,1,-0.06115040809452542,0.013893031854394647,0,0,2,1,
1794.0,0.060931279021818684,-0.010305754441436102,0,0,-2,1,-0.060931279021818684,0.010305754441436102,0,0,2,1,
1796.0,0.060516597828287846,-0.006788024055331653,0,0,-2,1,-0.060516597828287846,0.006788024055331653,0,0,2,1,
1798.0,0.05991336912221102,-0.003349677370547643,0,0,-2,1,-0.05991336912221102,0.003349677370547643,0,0,2,1,
1800.0,0.059129041638389945,-1.158595065265677e-16,0,0,-2,1,-0.059129041638389945,1.158595065265677e-16,0,0,2,1,
1802.0,0.0581714698885149,0.003252290084031119,0,0,-2,1,-0.0581714698885149,-0.003252290084031119,0,0,2,1,
1804.0,0.05704887546254979,0.006399056669844358,0,0,-2,1,-0.05704887546254979,-0.006399056669844358,0,0,2,1,
1806.0,0.05576980812869767,0.009432756985366515,0,0,-2,1,-0.05576980812869767,-0.009432756985366515,0,0,2,1,
1808.0,0.05434310687615345,0.012346450962847304,0,0,-2,1,-0.05434310687615345,-0.012346450962847304,0,0,2,1,
1810.0,0.0527778610410547,0.015133808123742104,0,0,-2,1,-0.0527778610410547,-0.015133808123742104,0,0,2,1,
1812.0,0.05108337165184395,0.017789112125939855,0,0,-2,1,-0.05108337165184395,-0.017789112125939855,0,0,2,1,
1814.0,0.04926911312566691,0.020307263022789724,0,0,-2,1,-0.04926911312566691,-0.020307263022789724,0,0,2,1,
1816.0,0.04734469544249633,0.022683777290245177,0,0,-2,1,-0.04734469544249633,-0.022683777290245177,0,0,2,1,
1818.0,0.04531982691840318,0.02491478568496341,0,0,-2,1,-0.04531982691840318,-0.02491478568496341,0,0,2,1,
1820.0,0.04320427769382737,0.02699702900225245,0,0,-2,1,-0.04320427769382737,-0.02699702900225245,0,0,2,1,
1822.0,0.04100784404687066,0.02892785180844744,0,0,-2,1,-0.04100784404687066,-0.02892785180844744,0,0,2,1,
1824.0,0.03874031363555857,0.03070519422750232,0,0,-2,1,-0.03874031363555857,-0.03070519422750232,0,0,2,1,
1826.0,0.03641143176672133,0.03232758186639472,0,0,-2,1,-0.03641143176672133,-0.03232758186639472,0,0,2,1,
1828.0,0.03403086878269346,0.03379411396827485,0,0,-2,1,-0.03403086878269346,-0.03379411396827485,0,0,2,1,
1830.0,0.03160818865038336,0.035104449886198014,0,0,-2,1,-0.03160818865038336,-0.035104449886198014,0,0,2,1,
1832.0,0.02915281883054689,0.03625879397372423,0,0,-2,1,-0.02915281883054689,-0.03625879397372423,0,0,2,1,
1834.0,0.02667402149822538,0.037257878991670254,0,0,-2,1,-0.02667402149822538,-0.037257878991670254,0,0,2,1,
1836.0,0.024180866178430512,0.038102948132850166,0,0,-2,1,-0.024180866178430512,-0.038102948132850166,0,0,2,1,
1838.0,0.021682203854176307,0.03879573576874278,0,0,-2,1,-0.021682203854176307,-0.03879573576874278,0,0,2,1,
1840.0,0.0191866425970254,0.039338447023690104,0,0,-2,1,-0.0191866425970254,-0.039338447023690104,0,0,2,1,
1842.0,0.016702524763341064,0.039733736283461295,0,0,-2,1,-0.016702524763341064,-0.039733736283461295,0,0,2,1,
1844.0,0.014237905792546473,0.039984684745812314,0,0,-2,1,-0.014237905792546473,-0.039984684745812314,0,0,2,1,
1846.0,0.011800534636825833,0.04009477712106224,0,0,-2,1,-0.011800534636825833,-0.04009477712106224,0,0,2,1,
1848.0,0.009397835844960544,0.04006787759067877,0,0,-2,1,-0.009397835844960544,-0.04006787759067877,0,0,2,1,
1850.0,0.007036893316321487,0.03990820513144424,0,0,-2,1,-0.007036893316321487,-0.03990820513144424,0,0,2,1,
1852.0,0.0047244357345408395,0.0396203083119762,0,0,-2,1,-0.0047244357345408395,-0.0396203083119762,0,0,2,1,
1854.0,0.002466823683996584,0.03920903966719501,0,0,-2,1,-0.002466823683996584,-0.03920903966719501,0,0,2,1,
1856.0,0.0002700384460675051,0.03867952975480826,0,0,-2,1,-0.0002700384460675051,-0.03867952975480826,0,0,2,1,
1858.0,-0.0018603275339097861,0.038037160996018914,0,0,-2,1,0.0018603275339097861,-0.038037160996018914,0,0,2,1,
1860.0,-0.0039190785238332046,0.03728754140046563,0,0,-2,1,0.0039190785238332046,-0.03728754140046563,0,0,2,1,
1862.0,-0.005901421746623819,0.036436478272924226,0,0,-2,1,0.005901421746623819,-0.036436478272924226,0,0,2,1,
1864.0,-0.007802972012384144,0.035489951996505384,0,0,-2,1,0.007802972012384144,-0.035489951996505384,0,0,2,1,
1866.0,-0.009619754771801312,0.03445408998404751,0,0,-2,1,0.009619754771801312,-0.03445408998404751,0,0,2,1,
1868.0,-0.011348207626501156,0.0333351408861017,0,0,-2,1,0.011348207626501156,-0.0333351408861017,0,0,2,1,
1870.0,-0.01298518033660812,0.03213944914037881,0,0,-2,1,0.01298518033660812,-0.03213944914037881,0,0,2,1,
1872.0,-0.014527933370058444,0.030873429943794394,0,0,-2,1,0.014527933370058444,-0.030873429943794394,0,0,2,1,
